3.521446990966796875e+01
2.361915588378906250e+01
2.107029914855957031e+01
1.943486785888671875e+01
1.875979423522949219e+01
1.790188217163085938e+01
1.779098320007324219e+01
1.710488510131835938e+01
1.660555076599121094e+01
1.636556816101074219e+01
1.593404102325439453e+01
1.543496799468994141e+01
1.488313198089599609e+01
1.465067577362060547e+01
1.421030235290527344e+01
1.402574157714843750e+01
1.391494560241699219e+01
1.373204612731933594e+01
1.345259952545166016e+01
1.321309471130371094e+01
1.298491001129150391e+01
1.281428718566894531e+01
1.256713294982910156e+01
1.251361274719238281e+01
1.244579029083251953e+01
1.213740730285644531e+01
1.186999320983886719e+01
1.172663211822509766e+01
1.151709556579589844e+01
1.137745952606201172e+01
1.136412143707275391e+01
1.131363010406494141e+01
1.106058406829833984e+01
1.099602508544921875e+01
1.088542652130126953e+01
1.080382633209228516e+01
1.057374000549316406e+01
1.040684127807617188e+01
1.029359340667724609e+01
1.025482749938964844e+01
1.014059257507324219e+01
9.905167579650878906e+00
9.753982543945312500e+00
9.666348457336425781e+00
9.562547683715820312e+00
9.357193946838378906e+00
9.190715789794921875e+00
9.104948043823242188e+00
9.043218612670898438e+00
8.922904014587402344e+00
8.805170059204101562e+00
8.603285789489746094e+00
8.519351005554199219e+00
8.468915939331054688e+00
8.428255081176757812e+00
8.346982002258300781e+00
8.267291069030761719e+00
8.053720474243164062e+00
7.856408119201660156e+00
7.842935085296630859e+00
7.819914340972900391e+00
7.586583614349365234e+00
7.579758644104003906e+00
7.413951873779296875e+00
7.351459026336669922e+00
7.209952831268310547e+00
7.151406764984130859e+00
7.063403129577636719e+00
6.994803905487060547e+00
6.891260147094726562e+00
6.799472332000732422e+00
6.775320529937744141e+00
6.662716388702392578e+00
6.604156494140625000e+00
6.519396781921386719e+00
6.431323051452636719e+00
6.339458465576171875e+00
6.230231761932373047e+00
6.140528678894042969e+00
6.099464416503906250e+00
6.045160770416259766e+00
5.933331012725830078e+00
5.847095012664794922e+00
5.775918483734130859e+00
5.755638599395751953e+00
5.619195938110351562e+00
5.565375804901123047e+00
5.463243961334228516e+00
5.432922840118408203e+00
5.340978145599365234e+00
5.242291927337646484e+00
5.152784347534179688e+00
5.102406024932861328e+00
5.029704570770263672e+00
4.924742221832275391e+00
4.749017715454101562e+00
4.675040245056152344e+00
4.635355472564697266e+00
4.571846961975097656e+00
4.499881267547607422e+00
4.459942340850830078e+00
4.293637752532958984e+00
4.235667705535888672e+00
4.199054241180419922e+00
4.032906532287597656e+00
4.021612644195556641e+00
3.947067499160766602e+00
3.826041698455810547e+00
3.723594427108764648e+00
3.655246973037719727e+00
3.493118524551391602e+00
3.392368793487548828e+00
3.365918397903442383e+00
3.311710357666015625e+00
3.219594001770019531e+00
3.207689762115478516e+00
2.972695350646972656e+00
2.841590642929077148e+00
2.636392354965209961e+00
1.755724698305130005e-01
